centre_id	centre_id_2	centre_ref	group	family	species	common	sex	age	dd	mm	yy	type	cause	fate	lat	long	buff_rad	prop_urban
secret_world	NA	17434	owl	Strigidae	Strix aluco	tawny owl	NA	juv	26	4	2015	natural	orph	r	51.31463	-2.776517	1000	1.472929936
secret_world	NA	17607	owl	Strigidae	Strix aluco	tawny owl	NA	juv	5	5	2015	natural	orph	r	51.00465	-2.81577	1000	3.820895522
secret_world	NA	17771	owl	Strigidae	Strix aluco	tawny owl	NA	ad	11	5	2015	unknown	undet	d	51.083706	-3.042883	1000	0.557324841
secret_world	NA	17930	owl	Strigidae	Strix aluco	tawny owl	NA	juv	18	5	2015	natural	orph	r	51.141987	-2.562998	1000	1.016341172
secret_world	NA	18182	owl	Strigidae	Strix aluco	tawny owl	NA	juv	28	5	2013	natural	orph	r	50.687533	-3.233942	1000	66.80672269
secret_world	NA	18242	owl	Strigidae	Strix aluco	tawny owl	NA	juv	30	5	2015	natural	orph	r	51.143262	-2.819455	1000	2.807087398
secret_world	NA	18598	raptor	Falconidae	Falco peregrinus	peregrine falcon	NA	ad	9	6	2015	unknown	undet	d	50.912773	-3.657581	1000	2.667197452
secret_world	NA	18660	owl	Strigidae	Athene noctua	little owl	NA	juv	10	6	2015	natural	orph	r	51.017669	-3.170942	1000	0.717703349
secret_world	NA	19233	owl	Tytonidae	Tyto alba	barn owl	f	ad	28	6	2015	unknown	undet	d	51.097825	-2.875354	1000	1.233830846
secret_world	NA	19679	owl	Strigidae	Strix aluco	tawny owl	NA	ad	12	7	2015	human	veh	r	51.332894	-2.442172	1000	6.048547553
secret_world	NA	19770	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	16	7	2015	unknown	trauma	d	51.010923	-3.120759	1000	86.58706468
secret_world	NA	19793	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	16	7	2015	natural	orph	d	51.130305	-2.75285	1000	35.13136943
secret_world	NA	20115	owl	Strigidae	Strix aluco	tawny owl	NA	ad	28	7	2015	unknown	trauma	d	51.299132	-2.725411	1000	0.894988067
secret_world	NA	20607	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	20	8	2015	unknown	undet	d	51.488607	-2.75936	1000	78.44222175
secret_world	NA	20790	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	31	8	2015	unknown	trauma	r	51.353496	-2.905864	1000	57.60956175
secret_world	NA	21040	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	16	9	2015	unknown	trauma	d	51.058438	-3.12789	1000	1.947535771
secret_world	NA	21054	owl	Tytonidae	Tyto alba	barn owl	NA	ad	18	9	2015	unknown	trauma	d	51.424577	-2.861961	1000	51.53264331
secret_world	NA	21179	owl	Tytonidae	Tyto alba	barn owl	NA	ad	30	9	2015	unknown	trauma	d	51.004083	-2.649505	1000	11.37629276
secret_world	NA	21197	owl	Strigidae	Strix aluco	tawny owl	NA	juv	1	10	2015	natural	infect	d	51.21573	-2.661817	1000	35.97609562
secret_world	NA	21257	owl	Tytonidae	Tyto alba	barn owl	NA	NA	6	10	2015	human	veh	d	51.286389	-2.760278	1000	1.175767238
secret_world	NA	21448	owl	Tytonidae	Tyto alba	barn owl	NA	ad	22	10	2015	unknown	undet	d	51.067375	-2.367236	1000	2.111553785
secret_world	NA	21573	owl	Strigidae	Strix aluco	tawny owl	NA	ad	6	11	2015	unknown	undet	d	51.446057	-2.828313	1000	5.94788144
secret_world	NA	21727	owl	Strigidae	Strix aluco	tawny owl	NA	ad	30	11	2015	unknown	undet	d	51.494769	-2.62852	1000	63.98245964
secret_world	NA	22171	owl	Strigidae	Strix aluco	tawny owl	NA	ad	21	1	2016	natural	metab	r	51.158365	-3.057602	1000	11.73306773
secret_world	NA	22254	owl	Tytonidae	Tyto alba	barn owl	NA	ad	12	2	2016	unknown	undet	d	51.093716	-2.945116	1000	7.35059761
secret_world	NA	22340	owl	Tytonidae	Tyto alba	barn owl	NA	ad	29	2	2016	unknown	trauma	d	51.275426	-2.778268	1000	50.66746364
secret_world	NA	22371	owl	Tytonidae	Tyto alba	barn owl	NA	ad	7	3	2016	unknown	undet	r	51.033372	-2.690985	1000	5.092500497
secret_world	NA	22411	owl	Tytonidae	Tyto alba	barn owl	NA	ad	13	3	2016	human	veh	r	51.107659	-2.859625	1000	1.513040016
secret_world	NA	22489	owl	Tytonidae	Tyto alba	barn owl	NA	ad	25	3	2016	unknown	trauma	d	51.028942	-2.778668	1000	2.845204934
secret_world	NA	22644	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	11	4	2016	natural	infect	r	51.441688	-2.813053	1000	3.571428571
secret_world	NA	23161	owl	Strigidae	Strix aluco	tawny owl	NA	juv	10	5	2016	natural	orph	r	51.209069	-2.643075	1000	49.78061428
secret_world	NA	23215	owl	Strigidae	Strix aluco	tawny owl	NA	ad	12	5	2016	unknown	trauma	d	51.221106	-2.637722	1000	12.53731343
secret_world	NA	23248	owl	Strigidae	Strix aluco	tawny owl	NA	ad	14	5	2016	human	veh	d	51.028664	-3.248174	1000	12.74138961
secret_world	NA	23294	owl	Strigidae	Strix aluco	tawny owl	m	juv	17	5	2016	natural	orph	d	50.953998	-2.923679	1000	10.32835821
secret_world	NA	23419	owl	Strigidae	Strix aluco	tawny owl	NA	ad	23	5	2016	human	veh	r	51.366067	-2.724144	1000	4.136833731
secret_world	NA	24324	owl	Strigidae	Athene noctua	little owl	NA	ad	18	6	2016	unknown	undet	r	51.204816	-2.942105	1000	5.958549223
secret_world	NA	24755	raptor	Falconidae	Falco peregrinus	peregrine falcon	NA	NA	2	7	2016	unknown	trauma	r	51.454544	-2.584613	1000	99.1048339
secret_world	NA	25020	owl	Strigidae	Strix aluco	tawny owl	NA	ad	10	7	2016	human	veh	d	51.208445	-2.758198	1000	2.48706725
secret_world	NA	25184	owl	Strigidae	Strix aluco	tawny owl	NA	ad	14	7	2016	unknown	undet	d	50.743484	-2.099755	1000	1.632815611
secret_world	NA	25326	owl	Strigidae	Athene noctua	little owl	NA	juv	18	7	2016	natural	orph	d	51.113338	-2.452895	1000	19.72924547
secret_world	NA	26003	owl	Strigidae	Strix aluco	tawny owl	NA	ad	12	8	2016	unknown	undet	d	51.226679	-2.700491	1000	2.727996814
secret_world	NA	26192	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	21	8	2016	unknown	trauma	d	51.441303	-2.472445	1000	68.94422311
secret_world	NA	26326	owl	Tytonidae	Tyto alba	barn owl	NA	ad	28	8	2016	unknown	trauma	d	51.051755	-2.78341	1000	8.906156605
secret_world	NA	26461	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	8	9	2016	unknown	undet	d	51.300885	-3.003323	1000	16.45116372
secret_world	NA	26917	owl	Strigidae	Strix aluco	tawny owl	NA	NA	9	10	2016	unknown	trauma	d	51.471974	-2.783785	1000	18.69530628
secret_world	NA	26933	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	11	10	2016	unknown	trauma	d	51.165611	-3.205831	1000	3.484667463
secret_world	NA	26975	owl	Strigidae	Strix aluco	tawny owl	NA	ad	14	10	2016	human	veh	d	50.883068	-2.800702	1000	39.58208955
secret_world	NA	27085	owl	Tytonidae	Tyto alba	barn owl	NA	ad	26	10	2016	unknown	trauma	d	50.944004	-2.681418	1000	38.30380251
secret_world	NA	27168	owl	Strigidae	Strix aluco	tawny owl	NA	ad	10	11	2016	natural	infect	d	51.000089	-2.657816	1000	4.267198405
secret_world	NA	27410	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	9	1	2017	unknown	trauma	d	51.149478	-3.318846	1000	6.673306773
secret_world	NA	27454	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	ad	21	1	2017	human	build	r	51.348342	-2.951411	1000	81.4615691
secret_world	NA	27465	owl	Strigidae	Athene noctua	little owl	NA	ad	23	1	2017	human	veh	d	51.031474	-3.091719	1000	85.01992032
secret_world	NA	27473	owl	Strigidae	Strix aluco	tawny owl	NA	ad	27	1	2017	human	veh	r	51.339689	-2.782017	1000	19.22005571
secret_world	NA	27961	owl	Strigidae	Strix aluco	tawny owl	NA	ad	11	4	2017	unknown	undet	r	50.873712	-2.353306	1000	4.704006378
secret_world	NA	28283	owl	Strigidae	Strix aluco	tawny owl	NA	ad	30	4	2017	unknown	undet	d	51.112444	-3.208144	1000	0.219210841
secret_world	NA	28597	owl	Strigidae	Strix aluco	tawny owl	NA	juv	14	5	2017	natural	orph	r	50.695679	-2.330942	1000	25.11442786
secret_world	NA	28821	owl	Strigidae	Strix aluco	tawny owl	NA	juv	24	5	2017	natural	orph	r	51.318272	-2.728875	1000	1.57653163
secret_world	NA	28959	owl	Strigidae	Strix aluco	tawny owl	NA	juv	29	5	2017	unknown	undet	r	50.684555	-3.466689	1000	34.4841349
secret_world	NA	29223	raptor	Falconidae	Falco subbuteo	hobby	NA	NA	10	6	2017	human	veh	d	51.219458	-2.975381	1000	50.42769047
secret_world	NA	29381	owl	Strigidae	Athene noctua	little owl	NA	juv	15	6	2017	natural	pred	r	51.048272	-3.138003	1000	1.074840764
secret_world	NA	29827	owl	Strigidae	Strix aluco	tawny owl	NA	ad	24	6	2017	unknown	undet	d	50.944507	-2.532214	1000	34.12935323
secret_world	NA	30714	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	23	7	2017	unknown	trauma	r	51.535328	-2.546574	1000	66.77284491
secret_world	NA	31027	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	10	8	2017	human	veh	r	50.997182	-3.226809	1000	3.262383131
secret_world	NA	31149	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	18	8	2017	human	build	d	51.278813	-2.778049	1000	51.09474522
secret_world	NA	31276	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	25	8	2017	unknown	trauma	r	51.162793	-3.317979	1000	29.8245614
secret_world	NA	31363	owl	Tytonidae	Tyto alba	barn owl	NA	ad	31	8	2017	human	veh	d	51.097401	-2.875824	1000	1.236044657
secret_world	NA	31445	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	5	9	2017	human	veh	d	51.339675	-2.971758	1000	91.24975085
secret_world	NA	31573	owl	Strigidae	Strix aluco	tawny owl	NA	ad	13	9	2017	human	veh	r	51.294718	-2.703731	1000	0.59689614
secret_world	NA	31629	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	16	9	2017	human	veh	r	50.728986	-3.459514	1000	35.08072553
secret_world	NA	31655	owl	Tytonidae	Tyto alba	barn owl	NA	juv	18	9	2017	unknown	undet	r	51.100809	-2.684735	1000	10.14319809
secret_world	NA	31766	owl	Strigidae	Strix aluco	tawny owl	NA	juv	28	9	2017	human	fen	r	51.288806	-2.819427	1000	11.73662224
secret_world	NA	31851	owl	Tytonidae	Tyto alba	barn owl	NA	ad	5	10	2017	human	veh	d	51.109449	-2.1318	1000	0.715990453
secret_world	NA	32076	owl	Tytonidae	Tyto alba	barn owl	f	NA	27	10	2017	unknown	undet	d	51.538869	-2.44394	1000	34.56322298
secret_world	NA	32324	owl	Strigidae	Strix aluco	tawny owl	NA	ad	29	11	2017	human	veh	d	51.345349	-2.403963	1000	0.199242877
secret_world	NA	32363	owl	Strigidae	Strix aluco	tawny owl	NA	ad	7	12	2017	human	veh	r	51.151145	-2.531301	1000	2.351065949
secret_world	NA	32548	owl	Tytonidae	Tyto alba	barn owl	NA	ad	25	1	2018	unknown	undet	d	51.415654	-2.843598	1000	11.46268657
secret_world	NA	32567	owl	Strigidae	Strix aluco	tawny owl	NA	ad	1	2	2018	unknown	trauma	d	51.222988	-2.568323	1000	0.577574188
secret_world	NA	32764	owl	Tytonidae	Tyto alba	barn owl	NA	ad	5	3	2018	human	veh	d	51.131662	-2.995032	1000	89.14081146
secret_world	NA	32880	owl	Tytonidae	Tyto alba	barn owl	NA	ad	23	3	2018	human	veh	r	51.128937	-3.005882	1000	85.1910828
secret_world	NA	33154	owl	Strigidae	Strix aluco	tawny owl	NA	ad	21	4	2018	human	fen	r	51.326702	-2.974835	1000	59.25631338
secret_world	NA	33225	owl	Strigidae	Strix aluco	tawny owl	NA	juv	23	4	2018	unknown	trauma	r	51.49446	-2.659341	1000	46.75298805
secret_world	NA	33473	owl	Strigidae	Strix aluco	tawny owl	NA	juv	10	5	2018	unknown	undet	d	51.059621	-3.090714	1000	1.414060944
secret_world	NA	33646	owl	Strigidae	Strix aluco	tawny owl	NA	juv	17	5	2018	unknown	undet	r	50.948065	-3.229299	1000	0.179068842
secret_world	NA	33731	owl	Strigidae	Strix aluco	tawny owl	NA	juv	20	5	2018	natural	orph	r	51.125004	-3.021141	1000	58.8364216
secret_world	NA	33741	owl	Strigidae	Strix aluco	tawny owl	NA	juv	20	5	2018	natural	pred	d	50.607161	-2.445408	1000	65.70783982
secret_world	NA	34119	owl	Strigidae	Strix aluco	tawny owl	NA	juv	2	6	2018	unknown	trauma	d	51.205194	-2.986586	1000	9.826934553
secret_world	NA	34366	owl	Strigidae	Strix aluco	tawny owl	NA	juv	8	6	2018	unknown	trauma	d	50.717963	-3.288291	1000	6.497119015
secret_world	NA	35249	owl	Tytonidae	Tyto alba	barn owl	NA	ad	29	6	2018	unknown	undet	d	51.123822	-3.231747	1000	2.645713149
secret_world	NA	35922	owl	Tytonidae	Tyto alba	barn owl	NA	juv	15	7	2018	natural	orph	d	51.559307	-2.352467	1000	2.97108674
secret_world	NA	36591	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	9	8	2018	human	veh	d	50.979151	-2.825077	1000	8.83230555
secret_world	NA	36597	owl	Tytonidae	Tyto alba	barn owl	NA	juv	9	8	2018	natural	orph	d	51.147312	-2.814269	1000	1.454473003
secret_world	NA	36603	owl	Tytonidae	Tyto alba	barn owl	NA	ad	9	8	2018	unknown	undet	d	51.056209	-2.837284	1000	0.797607178
secret_world	NA	36844	owl	Strigidae	Strix aluco	tawny owl	NA	juv	24	8	2018	natural	orph	d	51.09187	-2.570091	1000	1.454183267
secret_world	NA	36948	owl	Tytonidae	Tyto alba	barn owl	NA	ad	31	8	2018	unknown	undet	d	51.508828	-2.498625	1000	41.9136662
secret_world	NA	37084	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	8	9	2018	unknown	undet	d	51.204757	-2.659229	1000	53.14866481
secret_world	NA	37191	owl	Strigidae	Strix aluco	tawny owl	m	ad	15	9	2018	natural	metab	d	51.204136	-4.126514	1000	65.17488594
secret_world	NA	37222	owl	Strigidae	Strix aluco	tawny owl	NA	ad	17	9	2018	human	veh	r	51.348057	-2.784499	1000	15.24378109
secret_world	NA	37635	owl	Strigidae	Strix aluco	tawny owl	NA	ad	27	10	2018	human	veh	d	50.954268	-2.528974	1000	27.17131474
secret_world	NA	38189	owl	Tytonidae	Tyto alba	barn owl	NA	ad	19	3	2019	unknown	trauma	d	51.173905	-3.419164	1000	10.75697211
secret_world	NA	38244	owl	Strigidae	Strix aluco	tawny owl	NA	ad	26	3	2019	unknown	trauma	d	51.081164	-3.282921	1000	0.218600954
secret_world	NA	38256	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	28	3	2019	unknown	trauma	d	51.048093	-3.255315	1000	3.009766793
secret_world	NA	38449	owl	Strigidae	Strix aluco	tawny owl	NA	ad	16	4	2019	unknown	undet	d	50.425218	-3.831963	1000	19.15190125
secret_world	NA	38669	owl	Strigidae	Strix aluco	tawny owl	NA	juv	29	4	2019	natural	orph	r	50.916945	-2.50267	1000	6.616181746
secret_world	NA	38682	owl	Strigidae	Strix aluco	tawny owl	NA	juv	30	4	2019	natural	metab	d	50.752222	-2.947936	1000	2.472089314
secret_world	NA	38762	owl	Strigidae	Strix aluco	tawny owl	NA	ad	5	5	2019	unknown	trauma	d	51.252341	-2.524268	1000	4.700258913
secret_world	NA	38818	owl	Strigidae	Strix aluco	tawny owl	NA	juv	10	5	2019	unknown	trauma	r	51.125769	-3.033839	1000	33.85074627
secret_world	NA	39008	owl	Strigidae	Strix aluco	tawny owl	NA	juv	20	5	2019	natural	orph	r	51.165319	-2.722243	1000	0.815433572
secret_world	NA	39009	owl	Strigidae	Strix aluco	tawny owl	NA	juv	20	5	2019	natural	orph	r	51.165319	-2.722243	1000	0.815433572
secret_world	NA	39413	owl	Strigidae	Strix aluco	tawny owl	NA	juv	8	6	2019	natural	orph	r	51.083978	-2.825469	1000	5.031821798
secret_world	NA	39790	owl	Strigidae	Athene noctua	little owl	NA	juv	24	6	2019	natural	orph	r	51.192439	-3.143888	1000	2.251893185
secret_world	NA	40663	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	23	7	2019	unknown	undet	d	51.020946	-3.106528	1000	86.47949024
secret_world	NA	40739	raptor	Falconidae	Falco peregrinus	peregrine falcon	m	ad	26	7	2019	unknown	trauma	d	51.344056	-2.772874	1000	13.08243728
secret_world	NA	40976	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	7	8	2019	human	veh	d	51.233551	-2.987247	1000	69.44333996
secret_world	NA	41196	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	juv	20	8	2019	unknown	undet	d	51.180866	-3.298216	1000	12.35020787
secret_world	NA	41924	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	ad	14	10	2019	unknown	undet	d	51.176755	-2.996494	1000	8.316713203
gower	NA	g1	raptor	Accipitridae	Buteo buteo	buzzard	m	juv	21	1	2001	unknown	trauma	d	51.678838	-4.1622636	1000	93.15286624
gower	NA	g10	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	13	4	2001	unknown	undet	r	52.218749	-3.9336668	1000	8.777866242
gower	NA	g1000	raptor	Accipitridae	Milvus milvus	red kite	NA	ad	16	5	2014	human	build	r	51.66939	-3.9304223	1000	74.74124204
gower	NA	g1001	owl	Strigidae	Strix aluco	tawny owl	NA	ad	23	5	2014	human	veh	d	51.659977	-3.9011048	1000	84.65366242
gower	NA	g1002	owl	Strigidae	Strix aluco	tawny owl	NA	juv	24	5	2014	natural	orph	r	51.777616	-4.1698836	1000	25.61703822
gower	NA	g1003	owl	Strigidae	Strix aluco	tawny owl	NA	juv	25	5	2014	natural	orph	r	51.754807	-5.0367767	1000	3.801751592
gower	NA	g1004	raptor	Accipitridae	Buteo buteo	buzzard	m	ad	26	5	2014	human	veh	d	51.882357	-3.9932966	1000	25.67675159
gower	NA	g1005	owl	Tytonidae	Tyto alba	barn owl	f	ad	1	6	2014	human	veh	d	51.882357	-3.9932966	1000	25.67675159
gower	NA	g1006	owl	Strigidae	Strix aluco	tawny owl	NA	juv	4	6	2014	human	veh	d	51.966133	-3.8747331	1000	6.011146497
gower	NA	g1008	raptor	Accipitridae	Buteo buteo	buzzard	f	ad	11	6	2014	human	veh	d	51.932244	-4.267528	1000	2.667197452
gower	NA	g1009	owl	Strigidae	Strix aluco	tawny owl	NA	juv	11	6	2014	natural	orph	r	51.627466	-4.0687921	1000	17.05812102
gower	NA	g101	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	27	7	2002	human	elec	d	51.921227	-4.3702309	1000	5.414012739
gower	NA	g1010	owl	Strigidae	Strix aluco	tawny owl	NA	juv	16	6	2014	human	veh	r	51.600343	-4.2711661	1000	5.25477707
gower	NA	g1011	raptor	Falconidae	Falco peregrinus	peregrine falcon	f	juv	19	6	2014	unknown	undet	r	51.630683	-3.8204085	1000	50.77627389
gower	NA	g1012	owl	Strigidae	Strix aluco	tawny owl	NA	ad	24	6	2014	human	build	d	52.112861	-4.0795121	1000	32.6433121
gower	NA	g1013	owl	Strigidae	Strix aluco	tawny owl	NA	juv	1	7	2014	human	build	r	52.841432	-4.1156501	1000	9.318826868
gower	NA	g1014	owl	Strigidae	Strix aluco	tawny owl	NA	juv	3	7	2014	natural	orph	r	51.694069	-3.731795	1000	11.78343949
gower	NA	g1015	owl	Strigidae	Strix aluco	tawny owl	NA	juv	10	7	2014	human	veh	d	51.678838	-4.1622636	1000	93.15286624
gower	NA	g1016	raptor	Accipitridae	Accipiter gentilis	goshawk	NA	juv	20	7	2014	unknown	trauma	d	51.995193	-3.7987455	1000	24.40286624
gower	NA	g1017	raptor	Accipitridae	Accipiter gentilis	goshawk	f	ad	21	7	2014	unknown	trauma	d	51.85745	-4.1316088	1000	1.313694268
gower	NA	g1018	raptor	Accipitridae	Milvus milvus	red kite	NA	ad	21	7	2014	human	veh	r	51.794412	-4.0865778	1000	44.98407643
gower	NA	g1019	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	21	7	2014	natural	metab	d	51.846284	-4.2007717	1000	0.27866242
gower	NA	g102	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	30	7	2002	unknown	trauma	d	52.112861	-4.0795121	1000	32.6433121
gower	NA	g1020	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	juv	30	7	2014	human	build	d	51.882357	-3.9932966	1000	25.67675159
gower	NA	g1021	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	2	8	2014	human	veh	d	52.043976	-3.9538182	1000	1.253980892
gower	NA	g1022	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	juv	6	8	2014	human	build	d	51.777616	-4.1698836	1000	25.61703822
gower	NA	g1023	owl	Strigidae	Strix aluco	tawny owl	NA	ad	7	8	2014	human	build	d	50.607882	-1.3286749	1000	3.722133758
gower	NA	g1024	owl	Strigidae	Strix aluco	tawny owl	NA	ad	8	8	2014	unknown	trauma	d	51.657145	-3.8532758	1000	68.5111465
gower	NA	g1025	raptor	Falconidae	Falco tinnunculus	common kestrel	m	juv	12	8	2014	unknown	trauma	d	51.56859	-4.285456	1000	3.450439147
gower	NA	g1026	owl	Strigidae	Strix aluco	tawny owl	NA	juv	12	8	2014	human	pers	d	51.616684	-4.0683015	1000	2.448248408
gower	NA	g1027	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	juv	13	8	2014	human	build	r	51.402363	-3.3483965	1000	44.50636943
gower	NA	g1028	owl	Strigidae	Strix aluco	tawny owl	NA	juv	14	8	2014	human	veh	r	51.882357	-3.9932966	1000	25.67675159
gower	NA	g1029	raptor	Accipitridae	Buteo buteo	buzzard	f	juv	15	8	2014	natural	metab	r	51.780641	-3.2088864	1000	57.68312102
gower	NA	g103	owl	Strigidae	Strix aluco	tawny owl	NA	juv	1	8	2002	human	veh	d	53.201955	-3.845892	1000	3.781847134
gower	NA	g1030	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	juv	16	8	2014	natural	metab	d	51.650069	-3.9021356	1000	67.3566879
gower	NA	g1032	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	1	9	2014	unknown	trauma	d	51.882357	-3.9932966	1000	25.67675159
gower	NA	g1033	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	juv	1	9	2014	unknown	trauma	d	51.853539	-4.42621	1000	1.27388535
gower	NA	g1034	owl	Strigidae	Strix aluco	tawny owl	NA	ad	1	9	2014	unknown	trauma	d	51.578086	-4.2123225	1000	2.98566879
gower	NA	g1035	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	juv	4	9	2014	human	attack	r	51.620699	-3.9384669	1000	84.33519108
gower	NA	g1036	owl	Strigidae	Athene noctua	little owl	NA	juv	6	9	2014	natural	metab	r	51.47867	-3.7034604	1000	64.35768262
gower	NA	g1037	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	9	9	2014	human	veh	d	51.746029	-3.6193447	1000	28.16480892
gower	NA	g1039	owl	Strigidae	Strix aluco	tawny owl	NA	juv	21	9	2014	human	veh	r	51.645361	-3.3295796	1000	40.72452229
gower	NA	g104	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	2	8	2002	natural	metab	r	51.888176	-4.021165	1000	1.552547771
gower	NA	g1040	raptor	Accipitridae	Buteo buteo	buzzard	m	juv	22	9	2014	natural	infect	d	51.662404	-3.8043288	1000	80.45382166
gower	NA	g1041	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	29	9	2014	human	veh	d	51.792502	-3.9893308	1000	66.56050955
gower	NA	g1042	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	4	10	2014	natural	infect	d	51.995193	-3.7987455	1000	24.40286624
gower	NA	g1043	owl	Tytonidae	Tyto alba	barn owl	f	juv	6	10	2014	human	build	d	51.675132	-4.9157106	1000	53.24442675
gower	NA	g1044	raptor	Falconidae	Falco tinnunculus	common kestrel	m	juv	6	10	2014	unknown	trauma	d	51.640043	-3.9103873	1000	41.4410828
gower	NA	g1045	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	10	10	2014	human	pers	r	51.659863	-3.794107	1000	66.60031847
gower	NA	g1046	raptor	Falconidae	Falco tinnunculus	common kestrel	f	juv	12	10	2014	unknown	trauma	d	51.587422	-4.1940091	1000	10.37022293
gower	NA	g1047	owl	Tytonidae	Tyto alba	barn owl	f	juv	20	10	2014	human	veh	r	51.585571	-4.1968071	1000	10.1910828
gower	NA	g1048	raptor	Falconidae	Falco peregrinus	peregrine falcon	m	ad	29	10	2014	human	pers	d	51.692293	-4.0124239	1000	19.76512739
gower	NA	g1049	owl	Strigidae	Strix aluco	tawny owl	NA	juv	20	11	2014	natural	metab	r	52.41489	-4.0848743	1000	74.69117204
gower	NA	g105	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	8	8	2002	unknown	trauma	d	51.812471	-3.8683474	1000	26.07484076
gower	NA	g1050	raptor	Accipitridae	Buteo buteo	buzzard	m	juv	9	12	2014	natural	infect	d	51.829211	-3.0171826	1000	79.75716561
gower	NA	g1051	owl	Strigidae	Strix aluco	tawny owl	NA	ad	16	12	2014	unknown	undet	d	52.442809	-3.5565026	1000	8.140923567
gower	NA	g1052	raptor	Falconidae	Falco columbarius	merlin	f	juv	21	12	2014	unknown	trauma	d	51.84609	-5.1227891	1000	6.999606764
gower	NA	g1053	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	23	12	2014	human	veh	r	52.043976	-3.9538182	1000	1.253980892
gower	NA	g1054	owl	Strigidae	Strix aluco	tawny owl	NA	ad	30	12	2014	unknown	trauma	d	53.054095	-4.2842316	1000	19.70541401
gower	NA	g1055	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	17	1	2015	human	veh	d	51.580995	-4.0522462	1000	37.28105096
gower	NA	g1056	owl	Tytonidae	Tyto alba	barn owl	f	ad	19	1	2015	human	veh	d	51.620699	-3.9384669	1000	84.33519108
gower	NA	g1057	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	22	1	2015	natural	metab	r	53.201955	-3.845892	1000	3.781847134
gower	NA	g1058	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	27	1	2015	human	veh	d	51.882357	-3.9932966	1000	25.67675159
gower	NA	g1059	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	27	1	2015	natural	metab	d	51.995193	-3.7987455	1000	24.40286624
gower	NA	g106	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	ad	8	8	2002	human	build	r	51.796924	-3.70818	1000	13.4156051
gower	NA	g1060	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	28	1	2015	natural	metab	d	51.792502	-3.9893308	1000	66.56050955
gower	NA	g1061	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	28	1	2015	unknown	undet	d	51.882357	-3.9932966	1000	25.67675159
gower	NA	g1062	raptor	Falconidae	Falco peregrinus	peregrine falcon	f	ad	1	2	2015	unknown	trauma	d	51.736336	-4.3069488	1000	36.24601911
gower	NA	g1063	owl	Tytonidae	Tyto alba	barn owl	f	ad	6	2	2015	human	veh	d	51.620699	-3.9384669	1000	84.33519108
